119,Chinese Foods,Chicken Wing,728.22
120,Chinese Foods,Pepper Beef,52.74
121,Chips,Assorted,40.03
122,Chips,Miss Vickies,42.41
123,Chocolate,Dark,527.78
124,Chocolate,Feathers,598.28
125,Chocolate,Milk,275.27
126,Chocolate,Semi Sweet,979.0
127,Chocolate,"Semi Sweet, Calets",162.64
128,Chocolate,Sugar Free Semi Choc,33.64
129,Chocolate,Unsweetened,497.38
130,Chocolate Bar,Coffee Crisp,128.06
131,Chocolate Bar,Reese Pieces,521.27
132,Cinnamon,Ground,485.62
133,Cleaner,Bleach,138.48
134,Club Soda,"Schweppes, 355 Ml",705.1
135,Coconut,"Creamed, Pure",634.59
136,Coconut,"Shredded, Sweet",18.53
137,Coconut,Whole,27.15
138,Coffee,10oz Cup 92961,910.61
139,Coffee,Almond Amaretto,416.95
140,Coffee,Cafe Moreno,240.36
141,Coffee,Dark Roast,803.54
142,Coffee,Decaffeinato Coffee,25.15
143,Coffee,Flavoured,268.45
144,Coffee,French Vanilla Frothy,257.62
145,Coffee,Frthy Coffee Crisp,963.23
146,Coffee,Hazelnut Cream,671.58
147,Coffee,Irish Cream,99.67
148,Cognac,Courvaisier,66.3
149,Compound,Mocha,578.5
150,Compound,Passion Fruit,42.07
151,Containter,3oz Microwave Rect.,837.66
152,Cookie,Dough Variety,292.71
153,Cookie Dough,Chocolate Chip,922.1
154,Cookie Dough,Chunky,879.07
155,Cookies,Amaretto,237.46
156,Cookies,"Oreo, 4 Pack",510.98
157,Coriander,Seed,938.67
158,Crab,"Back Fin Meat, Canned",669.2
159,Crab,"Claws, 26 - 30",332.99
160,Crab,"Dungeness, Whole",197.87
161,Crackers,Graham,62.19
162,Cranberries,Dry,704.39
163,Cream,35%,94.2
164,Creamers,10%,487.0
165,Creme De Banane,Marie,82.52
166,Crush,"Orange, 355ml",12.18
167,Cucumber,Pickling Ontario,676.99
168,Curry Paste,Madras,589.18
169,Dc,Sakura Fu,420.42
170,Doilies,"7, Paper",91.11
171,Doilies,"8, Paper",359.92
172,Dr. Pepper,355ml,737.39
173,Duck,Legs,431.08
174,Ecolab,Balanced Fusion,256.96
175,Ecolab,Lime - A - Way 4/4 L,27.73
176,Edible Flower,Mixed,236.63
177,Egg,Salad Premix,365.32
178,Eggplant,Asian,319.71
179,Eggs,Extra Large,677.63
180,Energy Drink,Redbull 355ml,399.97
181,Extract,Almond,711.92
182,Extract,Rum,43.51
183,Fennel,Seeds,827.18
184,Filter,Coffee,636.74
185,Fish,"Artic Char, Cold Smoked",525.75
186,Fish,"Halibut, Cold Smoked",667.82
187,Fish,"Soup Base, Bouillon",139.87
188,Flavouring,Orange,185.82
189,Flavouring,Raspberry,145.37
190,Flour,"Corn, Fine",33.0
191,Flour,Masa De Harina Mexican,617.29
192,Flour,Pastry,152.56
193,Flower,Commercial Spider,278.51
194,Flower,Daisies,498.58
195,Foil,Round Foil,296.93
196,Fond,Chocolate,53.96
197,Food Colouring,Pink,85.24
198,Fork,Plastic,242.98
199,Garbage Bags,Clear,192.71
200,Gatorade,Fruit Punch,442.97
201,Gelatine Leaves,Bulk,430.07
202,Glass,Juice Clear 5oz 55005,971.87
203,Glass,"Wine, Plastic, Clear 5 Oz",36.11
204,Glaze,Apricot,691.63
205,Gloves,Goldtouch Disposable,956.62
206,Goat,Whole Cut,674.03
207,Grapes,Black,338.94
208,Grapes,Red,14.15
209,Hagen Daza,Dk Choocolate,346.81
210,Halibut,Fletches,573.37
211,Halibut,"Whole, Fresh",664.15
212,Ham,Cooked,503.81
213,Ham,Proscuitto,540.43
214,Ham,Virginia,638.79
215,Horseradish,Prepared,562.35
216,Hot Chocolate,Individual,968.39
217,Ice,"Clear, 300 Lb For Carving",29.93
218,Ice Cream,Strawberry,413.32
219,Ice Cream Bar,Drumstick,826.13
220,Icecream,Dibs,914.39
221,Iced Tea,"Lemon, 340ml",739.44
222,Irish Cream,Baileys,731.84
223,Irish Cream,Butterscotch,557.0
224,Island Oasis,Cappucino Mix,763.08
225,Island Oasis,Ice Cream Mix,663.35
226,Jolt Cola,Red Eye,949.63
227,Juice,"Apple, 500 Ml",508.33
228,Juice,"Clamato, 341 Ml",303.81
229,Juice,Happy Planet,96.04
230,Juice,Lagoon Mango,473.33
231,Juice,Lemon,496.74
232,Juice,Ocean Spray Cranberry,671.82
233,Juice,Ocean Spray Kiwi,204.84
234,Juice,Orangina,77.09
235,Juice,Propel Sport,85.63
236,Lamb,Rack,70.08
237,Lamb,"Racks, Frenched",246.3
238,Lamb,Sausage Casings,38.11
239,Lamb,Whole Head Off,782.49
240,Lamb,"Whole Head Off,nz",13.36
241,Lamb Leg,Bone - In Nz,413.82
242,Lamb Rack,Ontario,440.04
243,Langers,Mango Nectar,401.77
244,Leeks,Large,616.15
245,Lemonade,"Natural, 591 Ml",639.7
246,Lemonade,Pineapple Passion,405.98
247,Lentils,"Red, Dry",575.24
248,Lettuce,Boston Bib - Organic,918.43
249,Lettuce,Curly Endive,830.8
250,Lettuce,Frisee,189.86
251,Lettuce,Romaine,33.76
252,Lettuce,"Romaine, Heart",840.59
253,Lettuce,Treviso,637.97
254,Lid,0090 Clear,931.2
255,Lid,3oz Med Rec,289.59
256,Lid Tray,12in Dome,700.6
257,Lid Tray,16in Dome,696.89
258,Lighter,Bbq,88.49
259,Liners,"Banana, Paper",709.38
260,Liquid Aminios Acid,Braggs,78.46
261,Loaf Pan,"2 Lb, Foil",847.36
262,Longos,Grilled Chicken With,191.71
263,Longos,Grilled Salmon With Bbq,198.98
264,Longos,Lasagna Beef,409.31
265,Longos,Lasagna Veg,210.17
266,Longos,Penne With Pesto,309.25
267,Macaroons,Homestyle Two Bit,616.06
268,Marsala,"Sperone, Fine, D.o.c.",320.2
269,Mcguinness,Blue Curacao,241.7
270,Melon,Watermelon Yellow,351.56
271,Milk,1%,335.16
272,Milk,Chocolate 250 Ml,966.43
273,Milk,Condensed,368.27
274,Milkettes,2%,586.26
275,Mince Meat,Filling,608.73
276,Molasses,Fancy,598.5
277,Mousse,Mango,720.29
278,Muffin,Mix - Bran And Maple 15l,182.6
279,Muffin,Mix - Strawberry Rhubarb,795.66
280,Muffin Batt,Ban Dream Zero,413.14
281,Muffin Mix,Banana Nut,790.24
282,Muffin Mix,Corn Harvest,371.57
283,Muffin Mix,Morning Glory,190.61
284,Muffin Mix,Raisin Bran,605.26
285,Mushroom,"Chantrelle, Fresh",229.2
286,Mushroom,Morel Frozen,547.84
287,Mushroom,"Oyster, Fresh",493.35
288,Mushroom,Portebello,839.67
289,Mushroom,"Shitake, Dry",223.0
290,Muskox,French Rack,416.46
291,Mustard,"Dry, Powder",984.97
292,Nantucket,518ml,436.85
293,Nantucket,Carrot Orange,661.35
294,Nantucket,Orange Mango Cktl,805.64
295,Napkin White,Starched,855.57
296,Nestea,"Ice Tea, Diet",872.14
297,Nestea,Iced Tea,780.7
298,Nut,"Almond, Blanched, Ground",583.78
299,Nut,"Hazelnut, Ground, Natural",136.32
300,Nut,"Pistachio, Shelled",41.24
301,Nut,"Walnut, Pieces",397.39
302,Ocean Spray,Kiwi Strawberry,455.78
303,Octopus,"Baby, Cleaned",812.64
304,Oil,"Food, Lacquer Spray",363.02
305,Oil,Grapeseed Oil,763.59
306,Oil,Safflower,785.18
307,Oil,"Truffle, Black",914.89
308,Olives,Morracan Dired,144.64
309,Onions,Cippolini,197.3
310,Onions,Red Pearl,791.15
311,Onions,Spanish,793.1
312,Orange,"Canned, Mandarin",789.53
313,Oregano,"Dry, Rubbed",359.13
314,Pail,"4l White, With Handle",731.67
315,Paper Cocktail Umberlla 80,180,913.11
316,Pasta,Agnolotti - Butternut,648.63
317,Pasta,"Elbows, Macaroni, Dry",28.3
318,Pasta,"Fett Alfredo, Single Serve",385.98
319,Pasta,"Penne Primavera, Single",731.98
320,Pasta,"Penne, Lisce, Dry",38.25
321,Pasta,"Shells, Medium, Dry",299.93
322,Pastry,Apple Large,515.33
323,Pastry,Baked Cinnamon Stick,559.55
324,Pastry,Carrot Muffin - Mini,565.93
325,Pastry,Choclate Baked,162.02
326,Pastry,Chocolate Chip Muffin,264.64
327,Pastry,Key Limepoppy Seed Tea,629.77
328,Pate,Cognac,686.3
329,Pate,Peppercorn,98.9
330,Pear,Halves,781.13
331,Pears,Bartlett,927.81
332,Pepper,"Black, Crushed",317.72
333,Pepper,"Black, Ground",728.32
334,Pepper,Chili Powder,729.93
335,Pepper,Chilli Seeds Mild,917.4
336,Pepper,"Chipotle, Canned",446.89
337,Pepper,Pablano,129.28
338,Pepper,"Paprika, Hungarian",943.02
339,Pepper,Red Bell,464.49
340,Pepsi,"Diet, 355 Ml",203.1
341,Pickle,Dill,587.93
342,Pickles,Gherkins,615.72
343,Pie Filling,Cherry,87.36
344,Pie Shell,5,312.56
345,Pie Shell,9,76.39
346,Pineapple,Golden,563.39
347,Pineapple,Regular,973.38
348,Placemat,"Scallop, White",854.26
349,Pop,Club Soda Can,394.1
350,Pork,"Back, Long Cut, Boneless",336.55
351,Pork,"Back, Short Cut, Boneless",38.27
352,Pork,Backfat,960.2
353,Pork,"Bacon, Sliced",108.12
354,Pork,Belly Fresh,242.68
355,Pork,"Butt, Boneless",985.28
356,Pork,Caul Fat,539.72
357,Pork,Inside,474.1
358,Pork,Liver,356.99
359,Pork,"Loin, Bone - In",600.68
360,Pork,"Sausage, Medium",338.26
361,Pork,Shoulder,120.2
362,Pork,Smoked Back Bacon,169.72
363,Pork,Smoked Kassler,749.2
364,Pork,Suckling Pig,669.18
365,Pork Loin Bine,In Frenched,949.1
366,Port,74 Brights,190.8
367,Potatoes,Fingerling 4 Oz,610.22
368,Potatoes,Mini Red,270.89
369,Potatoes,Mini White 3 Oz,3.22
370,Prunes,Pitted,497.83
371,Puff Pastry,Sheets,804.78
372,Puree,Kiwi,950.86
373,Quail,Jumbo Boneless,448.62
374,Rappini,Andy Boy,427.65
375,Rice,Long Grain,317.77
376,Rice,Sushi,500.07
377,Rum,"Coconut, Malibu",258.87
378,Rum,"Dark, Bacardi, Black",283.23
379,Rum,Mount Gay Eclipes,852.15
380,Salami,Genova,391.57
381,Salmon,"Atlantic, Skin On",730.57
382,Salmon,"Whole, 4 - 6 Pounds",445.83
383,Salmon Steak,Cohoe 8 Oz,924.41
384,Salt,Seasoned,255.86
385,Sambuca,Opal Nera,397.23
386,Sauce,"Apple, Unsweetened",787.51
387,Sauce,"Bernaise, Mix",960.13
388,Sauce,Caesar Dressing,472.75
389,Sauce,Chili,151.2
390,Sauce,Demi Glace,382.93
391,Sauce,Fish 25 Ozf Bottle,802.73
392,Sauce,Hoisin,986.84
393,Sauce,Ranch Dressing,883.77
394,Sauce,Rosee,162.39
395,Sauce,"Soya, Dark",906.78
396,Sauce,"Soya, Light",463.12
397,Sausage,Breakfast,886.03
398,Scotch,Queen Anne,737.66
399,Seedlings,"Mix, Organic",204.73
400,Shopper Bag,S - 4,677.02
401,Shrimp,"16/20, Iqf, Shell On",560.13
402,Shrimp,Black Tiger 8 - 12,844.07
403,Shrimp,Prawn,259.05
404,Shrimp,Tiger 21/25,23.47
405,Skirt,29 Foot,811.89
406,Sobe,Green Tea,443.62
407,Sobe,Orange Carrot,525.08
408,Soup,Campbells - Tomato,426.7
409,Soup,Campbells Beef Stew,362.97
410,Soup,Campbells Chicken,471.22
411,Soup,Campbells Pasta Fagioli,704.56
412,Soup,Campbells Tomato Ravioli,117.44
413,Soup,"Campbells, Classic Chix",925.88
414,Soup,"Campbells, Cream Of",99.29
415,Soup,Chicken And Wild Rice,204.05
416,Soup,"Clam Chowder, Dry Mix",645.46
417,Soup,Cream Of Broccoli,730.22
418,Soup,French Can Pea,338.77
419,Soup,"Knorr, Chicken Noodle",920.41
420,Soup,"Knorr, Country Bean",26.51
421,Sour Puss,Tangerine,541.13
422,Sparkling Wine,"Rose, Freixenet",278.39
423,Spice,Greek 1 Step,876.16
424,Spice,Montreal Steak Spice,162.44
425,Spice,Pepper Portions,633.03
426,Spoon,"Soup, Plastic",725.59
427,Sprouts,Baby Pea Tendrils,964.7
428,Sprouts,Peppercress,238.7
429,Squash,Acorn,230.53
430,Squid,U - 10 Thailand,334.13
431,Steampan,Half Size Shallow,299.21
432,Stock,"Beef, Brown",104.28
433,Stock,"Veal, White",298.56
434,Strawberries,California,966.26
435,Straws,Cocktale,929.82
436,Sugar,Crumb,237.48
437,Sugar,Invert,962.07
438,Sugar,Splenda Sweetener,601.05
439,Syrup,Kahlua Chocolate,642.97
440,Syrup,Monin - Blue Curacao,181.49
441,Syrup,"Monin, Irish Cream",660.09
442,Syrup,Pancake,607.27
443,Tart,Pecan Butter Squares,262.75
444,Tart,Raisin And Pecan,843.72
445,Tart Shells,"Savory, 2",346.29
446,Tart Shells,"Sweet, 2",456.62
447,Tea,Apple Green Tea,877.56
448,Tea,Camomele,539.04
449,Tea,Decaf Lipton,256.45
450,Tea,Earl Grey,867.75
451,Tea,Herbal - 6 Asst,537.7
452,Tea,Herbal I Love Lemon,521.27
453,Tea,Herbal Orange Spice,311.94
454,Tea,Honey Green Tea,367.3
455,Tea,Mint,965.81
456,Tea,Vanilla Chai,115.44
457,The Pop Shoppe,Black Cherry,35.72
458,The Pop Shoppe,Cream Soda,514.59
459,Tofu,Soft,36.7
460,Tomatoes,Roma,330.9
461,Tomatoes,"Vine Ripe, Red",766.95
462,Tortillas,"Flour, 10",760.46
463,Tortillas,"Flour, 12",964.45
464,Tortillas,"Flour, 8",705.06
465,Towel,Roll White,211.38
466,Tray,16in Rnd Blk,315.07
467,Trout,"Hot Smkd, Dbl Fillet",673.56
468,Trout,Smoked,405.9
469,Truffle,Peelings,804.57
470,Truffle Shells,Semi - Sweet,221.15
471,Tuna,Loin,432.37
472,Tuna,Sushi Grade,743.15
473,Turkey,"Breast, Boneless Sk On",71.88
474,Turnip,Mini,805.4
475,Veal,"Brisket, Provimi,bnls",437.78
476,Veal,"Chops, Split, Frenched",237.79
477,Veal,"Inside Round / Top, Lean",640.5
478,Veal,Insides Provini,850.04
479,Veal,"Insides, Grains",211.29
480,Veal,Provimi Inside,569.13
481,Veal,"Round, Eye Of",878.61
482,Veal,Slab Bacon,890.17
483,Veal,Sweetbread,895.67
484,Veal Inside,Provimi,197.51
485,Vegetable,Base,29.95
486,Vinegar,"Balsamic, White",220.41
487,Vinegar,Champagne,936.83
488,Vinegar,Sherry,105.14
489,Vinegar,White Wine,743.14
490,Vodka,"Lemon, Absolut",572.38
491,Vodka,Moskovskaya,879.11
492,Water,San Pellegrino,924.71
493,Water,Spring 1.5lit,292.33
494,Water,Spring Water 500ml,857.84
495,Water Chestnut,Canned,699.4
496,Wild Boar,Tenderloin,777.26
497,Wine,Balbach Riverside,83.72
498,Wine,Barolo Fontanafredda,284.36
499,Wine,Baron De Rothschild,291.15
500,Wine,Barossa Valley Estate,661.84
501,Wine,Beringer Founders Estate,877.07
502,Wine,"Bourgogne 2002, La",342.57
503,Wine,"Cahors Ac 2000, Clos",54.26
504,Wine,Casablanca Valley,708.49
505,Wine,Casillero Deldiablo,850.43
506,Wine,Cava Aria Estate Brut,651.58
507,Wine,Cave Springs Dry Riesling,485.2
508,Wine,Charddonnay Errazuriz,757.46
509,Wine,Chenin Blanc K.w.v.,894.31
510,Wine,Conde De Valdemar,82.16
511,Wine,Coteaux Du Tricastin Ac,497.45
512,Wine,Cousino Macul Antiguas,154.72
513,Wine,Crozes Hermitage E.,64.01
514,Wine,Delicato Merlot,260.35
515,Wine,Fontanafredda Barolo,175.4
516,Wine,Fume Blanc Fetzer,162.34
517,Wine,Gato Negro Cabernet,217.19
518,Wine,German Riesling,165.48
519,Wine,Jafflin Bourgongone,279.03
520,Wine,Kwv Chenin Blanc South,800.88
521,Wine,Lou Black Shiraz,134.8
522,Wine,Magnotta - Pinot Gris Sr,381.49
523,Wine,"Magnotta, Merlot Sr Vqa",821.12
524,Wine,Masi Valpolocell,373.17
525,Wine,Niagara Peninsula Vqa,373.01
526,Wine,"Niagara,vqa Reisling",900.32
527,Wine,Pinot Grigio Collavini,467.59
528,Wine,Prosecco Valdobiaddene,104.49
529,Wine,Prosecco Valdobienne,498.92
530,Wine,"Red, Antinori Santa",479.4
531,Wine,"Red, Black Opal Shiraz",363.18
532,Wine,"Red, Cooking",566.47
533,Wine,"Red, Harrow Estates, Cab",791.37
534,Wine,"Red, Lurton Merlot De",709.9
535,Wine,"Red, Wolf Blass, Yellow",334.33
536,Wine,Remy Pannier Rose,734.2
537,Wine,Rhine Riesling Wolf Blass,784.98
538,Wine,Riesling Alsace Ac 2001,874.36
539,Wine,Rosso Del Veronese Igt,134.45
540,Wine,Sauvignon Blanc Oyster,474.0
541,Wine,Savigny - Les - Beaune,946.48
542,Wine,Sawmill Creek Autumn,159.87
543,Wine,Shiraz Wolf Blass Premium,212.77
544,Wine,Soave Folonari,23.85
545,Wine,Stoneliegh Sauvignon,609.27
546,Wine,Toasted Head,229.06
547,Wine,Trimbach Pinot Blanc,513.02
548,Wine,Two Oceans Sauvignon,960.3
549,Wine,Valpolicella Masi,906.11
550,Wine,Vidal Icewine Magnotta,186.19
551,Wine,Vineland Estate Semi - Dry,247.28
552,Wine,Vovray Sec Domaine Huet,284.21
553,Wine,"White, Colubia Cresh",341.51
554,Wine,"White, Cooking",698.85
555,Wine,"White, Ej",955.14
556,Wine,"White, Lindemans Bin 95",609.59
557,Wine,"White, Pelee Island",340.98
558,Wine,"White, Riesling, Henry Of",242.09
559,Wine,Wyndham Estate Bin 777,87.94
560,Wine,Zinfandel California 2002,913.53
561,Wine,Zinfandel Rosenblum,401.46
562,Yeast,"Fresh, Fleischman",389.9
563,Yogurt,"Blueberry, 175 Gr",61.14
564,Yogurt,"Cherry, 175 Gr",819.49
565,Yogurt,French Vanilla,180.9
